,sentiment,generation number
0,0.8890419602394104,1.0
1,0.9831478595733643,1.0
2,0.8242666721343994,1.0
3,0.45016735792160034,1.0
4,0.8255231380462646,1.0
5,0.636497974395752,1.0
6,0.8293865323066711,1.0
7,0.8283187747001648,1.0
8,0.8865240812301636,1.0
9,0.8890419602394104,1.0
10,0.4048313796520233,1.0
11,0.9717496037483215,1.0
12,0.6932215094566345,1.0
13,0.9910385608673096,1.0
14,0.9190796613693237,1.0
15,0.8522574305534363,1.0
16,0.9217332601547241,1.0
17,0.9064674973487854,1.0
18,0.8576244115829468,1.0
19,0.7223858833312988,1.0
20,0.9766311049461365,1.0
21,0.9076047539710999,1.0
22,0.9656561613082886,1.0
23,0.5288112759590149,1.0
24,0.9952569603919983,1.0
25,0.7981343865394592,1.0
26,0.8644503355026245,1.0
27,0.9845573902130127,1.0
28,0.8824172616004944,1.0
29,0.9658254981040955,1.0
30,0.9809685945510864,1.0
31,0.8144617080688477,1.0
32,0.9068427085876465,1.0
33,0.9356765747070312,1.0
34,0.26146459579467773,1.0
35,0.9042810797691345,1.0
36,0.9233310222625732,1.0
37,0.8989096879959106,1.0
38,0.8931354880332947,1.0
39,0.8877214193344116,1.0
40,0.019641943275928497,1.0
41,0.0496126227080822,1.0
42,0.10650323331356049,1.0
43,0.12381480634212494,1.0
44,0.9416219592094421,1.0
45,0.9937024116516113,1.0
46,0.8248752951622009,1.0
47,0.9848061203956604,1.0
48,0.9579461812973022,1.0
49,0.9088703393936157,1.0
50,0.7737289667129517,1.0
51,0.5927181839942932,1.0
52,0.9790149331092834,1.0
53,0.9677044749259949,1.0
54,0.7808286547660828,1.0
55,0.8595284223556519,1.0
56,0.8130159378051758,1.0
57,0.8021284341812134,1.0
58,0.4914681315422058,1.0
59,0.845362663269043,1.0
60,0.9678047299385071,1.0
61,0.9266098141670227,1.0
62,0.9442227482795715,1.0
63,0.8953452706336975,1.0
64,0.7676142454147339,1.0
65,0.9862691760063171,1.0
66,0.7718698978424072,1.0
67,0.9317885637283325,1.0
68,0.9837532043457031,1.0
69,0.9896814227104187,1.0
70,0.8291208148002625,1.0
71,0.8683431148529053,1.0
72,0.9639044404029846,1.0
73,0.9774608612060547,1.0
74,0.7113459706306458,1.0
75,0.9313966631889343,1.0
76,0.9428759813308716,1.0
77,0.7251477837562561,1.0
78,0.9179418683052063,1.0
79,0.9381645917892456,1.0
80,0.8260095715522766,1.0
81,0.673843502998352,1.0
82,0.9903008937835693,1.0
83,0.8294663429260254,1.0
84,0.9064218401908875,1.0
85,0.9855162501335144,1.0
86,0.8711614608764648,1.0
87,0.38570117950439453,1.0
88,0.7319717407226562,1.0
89,0.9491458535194397,1.0
90,0.563953697681427,1.0
91,0.9774036407470703,1.0
92,0.7319717407226562,1.0
93,0.9326273202896118,1.0
94,0.8892995715141296,1.0
95,0.07119108736515045,1.0
96,0.912136435508728,1.0
97,0.8313159346580505,1.0
98,0.9777957201004028,1.0
99,0.609771192073822,1.0
100,0.47119465470314026,1.0
101,0.6785628199577332,1.0
102,0.9699232578277588,1.0
103,0.7944443821907043,1.0
104,0.8899112939834595,1.0
105,0.5552834868431091,1.0
106,0.23021475970745087,1.0
107,0.5845089554786682,1.0
108,0.9858150482177734,1.0
109,0.9813568592071533,1.0
110,0.9731003642082214,1.0
111,0.9894530773162842,1.0
112,0.7778675556182861,1.0
113,0.9658254981040955,1.0
114,0.8890419602394104,1.0
115,0.7944443821907043,1.0
116,0.9303149580955505,1.0
117,0.9356765747070312,1.0
118,0.8242666721343994,1.0
119,0.7992613911628723,1.0
120,0.9826599359512329,1.0
121,0.9658254981040955,1.0
122,0.944884181022644,1.0
123,0.9727832078933716,1.0
124,0.9762808084487915,1.0
125,0.8664051294326782,1.0
126,0.744577169418335,1.0
127,0.9903008937835693,1.0
128,0.8778744339942932,1.0
129,0.7475792765617371,1.0
130,0.8811745643615723,1.0
131,0.7691863179206848,1.0
132,0.817801833152771,1.0
133,0.8603981137275696,1.0
134,0.9847643971443176,1.0
135,0.7771673798561096,1.0
136,0.7778675556182861,1.0
137,0.9026691317558289,1.0
138,0.16803854703903198,1.0
139,0.7113459706306458,1.0
140,0.7833234667778015,1.0
141,0.5552834868431091,1.0
142,0.9890022277832031,1.0
143,0.7645209431648254,1.0
144,0.908298909664154,1.0
145,0.9681769013404846,1.0
146,0.9568873047828674,1.0
147,0.9465662240982056,1.0
148,0.9831374883651733,1.0
149,0.9396727681159973,1.0
150,0.26146459579467773,1.0
151,0.8623223304748535,1.0
152,0.9628267884254456,1.0
153,0.874590277671814,1.0
154,0.7140109539031982,1.0
155,0.1286114752292633,1.0
156,0.96879643201828,1.0
157,0.9517987966537476,1.0
158,0.6900288462638855,1.0
159,0.9801703095436096,1.0
160,0.9695107340812683,1.0
161,0.9929925203323364,1.0
162,0.5573817491531372,1.0
163,0.8908743262290955,1.0
164,0.9594794511795044,1.0
165,0.8649073839187622,1.0
166,0.8242666721343994,1.0
167,0.9112939238548279,1.0
168,0.903512716293335,1.0
169,0.7517482042312622,1.0
170,0.7476656436920166,1.0
171,0.9059116840362549,1.0
172,0.8771825432777405,1.0
173,0.910825788974762,1.0
174,0.42522132396698,1.0
175,0.6535722017288208,1.0
176,0.9910603165626526,1.0
177,0.8437910079956055,1.0
178,0.9733119606971741,1.0
179,0.8659031987190247,1.0
180,0.9774608612060547,1.0
181,0.9595985412597656,1.0
182,0.9749336838722229,1.0
183,0.7092686295509338,1.0
184,0.49741238355636597,1.0
185,0.7741559147834778,1.0
186,0.810112476348877,1.0
187,0.8439717292785645,1.0
188,0.7768034338951111,1.0
189,0.636497974395752,1.0
190,0.9822069406509399,1.0
191,0.9580135345458984,1.0
192,0.903459906578064,1.0
193,0.8801992535591125,1.0
194,0.8420199155807495,1.0
195,0.7598565220832825,1.0
196,0.849784791469574,1.0
197,0.849784791469574,1.0
198,0.9220958352088928,1.0
199,0.8633775115013123,1.0
200,0.8200424909591675,1.0
201,0.9887034296989441,1.0
202,0.9896103143692017,1.0
203,0.9909476637840271,1.0
204,0.9696736335754395,1.0
205,0.8890419602394104,1.0
206,0.9626002907752991,1.0
207,0.7944443821907043,1.0
208,0.8566381931304932,1.0
209,0.7506077289581299,1.0
210,0.2662569284439087,1.0
211,0.8589925169944763,1.0
212,0.01255126018077135,1.0
213,0.8890419602394104,1.0
214,0.9536064267158508,1.0
215,0.7600066661834717,1.0
216,0.2486916333436966,1.0
217,0.9504088759422302,1.0
218,0.9316314458847046,1.0
219,0.8167972564697266,1.0
220,0.9833117723464966,1.0
221,0.7770525813102722,1.0
222,0.9687036275863647,1.0
223,0.7069711089134216,1.0
224,0.6700158715248108,1.0
225,0.4565736949443817,1.0
226,0.8829486966133118,1.0
227,0.9187664985656738,1.0
228,0.16445720195770264,1.0
229,0.8890419602394104,1.0
230,0.5552834868431091,1.0
231,0.06713779270648956,1.0
232,0.9124060869216919,1.0
233,0.9455892443656921,1.0
234,0.9083462953567505,1.0
235,0.9253690242767334,1.0
236,0.8684578537940979,1.0
237,0.5266926884651184,1.0
238,0.8678982257843018,1.0
239,0.4240120053291321,1.0
240,0.22804035246372223,1.0
241,0.7825402617454529,1.0
242,0.8891206383705139,1.0
243,0.4521771967411041,1.0
244,0.8481217622756958,1.0
245,0.8710910677909851,1.0
246,0.9712052941322327,1.0
247,0.6495544910430908,1.0
248,0.9534469246864319,1.0
249,0.6333691477775574,1.0
250,0.10965154320001602,1.0
251,0.636497974395752,1.0
252,0.23430059850215912,1.0
253,0.9831374883651733,1.0
254,0.8242666721343994,1.0
255,0.8826982378959656,1.0
256,0.9873448014259338,1.0
257,0.9332002401351929,1.0
258,0.4931047856807709,1.0
259,0.78465735912323,1.0
260,0.9314356446266174,1.0
261,0.8254451751708984,1.0
262,0.8254451751708984,1.0
263,0.6790026426315308,1.0
264,0.9574084281921387,1.0
265,0.7878757119178772,1.0
266,0.9668673872947693,1.0
267,0.7481861114501953,1.0
268,0.9928608536720276,1.0
269,0.9681858420372009,1.0
270,0.96879643201828,1.0
271,0.9821213483810425,1.0
272,0.8605165481567383,1.0
273,0.8474563956260681,1.0
274,0.8935520052909851,1.0
275,0.7597572803497314,1.0
276,0.7849557399749756,1.0
277,0.9714252948760986,1.0
278,0.8892995715141296,1.0
279,0.7944443821907043,1.0
280,0.5639827847480774,1.0
281,0.8649073839187622,1.0
282,0.8892995715141296,1.0
283,0.7597609758377075,1.0
284,0.9774608612060547,1.0
285,0.849784791469574,1.0
286,0.849784791469574,1.0
287,0.6822046637535095,1.0
288,0.9138897061347961,1.0
289,0.8892995715141296,1.0
290,0.9607077240943909,1.0
291,0.9489808082580566,1.0
292,0.6933262348175049,1.0
293,0.9569836854934692,1.0
294,0.7233469486236572,1.0
295,0.9638904929161072,1.0
296,0.8904920816421509,1.0
297,0.8161888122558594,1.0
298,0.7675564885139465,1.0
299,0.8495852947235107,1.0
300,0.716687023639679,1.0
301,0.8372451663017273,1.0
302,0.813427209854126,1.0
303,0.8773460984230042,1.0
304,0.9762136936187744,1.0
305,0.43319374322891235,1.0
306,0.6443812251091003,1.0
307,0.9263976812362671,1.0
308,0.7319717407226562,1.0
309,0.8890419602394104,1.0
310,0.5552834868431091,1.0
311,0.6934069991111755,1.0
312,0.8130159378051758,1.0
313,0.5552834868431091,1.0
314,0.9903008937835693,1.0
315,0.7422944903373718,1.0
316,0.9919924736022949,1.0
317,0.8621178865432739,1.0
318,0.5948770046234131,1.0
319,0.9573333859443665,1.0
320,0.9515359997749329,1.0
321,0.7893763184547424,1.0
322,0.8777003288269043,1.0
323,0.7107839584350586,1.0
324,0.9899887442588806,1.0
325,0.9019428491592407,1.0
326,0.7791853547096252,1.0
327,0.9005770087242126,1.0
328,0.8715115189552307,1.0
329,0.849784791469574,1.0
330,0.766470730304718,1.0
331,0.13268065452575684,1.0
332,0.9594794511795044,1.0
333,0.9638846516609192,1.0
334,0.5552834868431091,1.0
335,0.8625673651695251,1.0
336,0.806220531463623,1.0
337,0.9676649570465088,1.0
338,0.9658254981040955,1.0
339,0.5552834868431091,1.0
340,0.9713916778564453,1.0
341,0.8295363783836365,1.0
342,0.8330767750740051,1.0
343,0.9617145657539368,1.0
344,0.9686806797981262,1.0
345,0.95870441198349,1.0
346,0.8743917346000671,1.0
347,0.604304850101471,1.0
348,0.9924748539924622,1.0
349,0.9174267649650574,1.0
350,0.987815797328949,1.0
351,0.9665423035621643,1.0
352,0.9173678755760193,1.0
353,0.7025259733200073,1.0
354,0.874590277671814,1.0
355,0.8313958644866943,1.0
356,0.9180144667625427,1.0
357,0.7404401898384094,1.0
358,0.847909152507782,1.0
359,0.6686622500419617,1.0
360,0.9190550446510315,1.0
361,0.9598479270935059,1.0
362,0.9204896092414856,1.0
363,0.9798856377601624,1.0
364,0.9904911518096924,1.0
365,0.880990207195282,1.0
366,0.9663129448890686,1.0
367,0.7226689457893372,1.0
368,0.3219870924949646,1.0
369,0.8892995715141296,1.0
370,0.8029883503913879,1.0
371,0.9846363067626953,1.0
372,0.9843661785125732,1.0
373,0.9850652813911438,1.0
374,0.5552834868431091,1.0
375,0.9918527007102966,1.0
376,0.8458409905433655,1.0
377,0.8890419602394104,1.0
378,0.43319374322891235,1.0
379,0.9409998655319214,1.0
380,0.9344434142112732,1.0
381,0.8911007642745972,1.0
382,0.8955767154693604,1.0
383,0.8328492045402527,1.0
384,0.9000937938690186,1.0
385,0.9468636512756348,1.0
386,0.9733119606971741,1.0
387,0.7676905989646912,1.0
388,0.835435688495636,1.0
389,0.6968594789505005,1.0
390,0.9659329652786255,1.0
391,0.8179839849472046,1.0
392,0.9534469246864319,1.0
393,0.9437938928604126,1.0
394,0.9582280516624451,1.0
395,0.40085041522979736,1.0
396,0.9774608612060547,1.0
397,0.8890419602394104,1.0
398,0.8213990330696106,1.0
399,0.8148353695869446,1.0
400,0.8668391704559326,1.0
401,0.6876406669616699,1.0
402,0.862931489944458,1.0
403,0.8588662147521973,1.0
404,0.9888641834259033,1.0
405,0.5796027779579163,1.0
406,0.8051716685295105,1.0
407,0.3201434910297394,1.0
408,0.9774608612060547,2.0
409,0.9836543202400208,2.0
410,0.5029207468032837,2.0
411,0.7598565220832825,2.0
412,0.9557069540023804,2.0
413,0.8406727910041809,2.0
414,0.9078460335731506,2.0
415,0.9351654648780823,2.0
416,0.9903008937835693,2.0
417,0.06713779270648956,2.0
418,0.980281412601471,2.0
419,0.9748386144638062,2.0
420,0.9842499494552612,2.0
421,0.6857697367668152,2.0
422,0.6870317459106445,2.0
423,0.061150915920734406,2.0
424,0.953286349773407,2.0
425,0.5643002986907959,2.0
426,0.8844050168991089,2.0
427,0.7820437550544739,2.0
428,0.9870976805686951,2.0
429,0.9619881510734558,2.0
430,0.8157150745391846,2.0
431,0.13384009897708893,2.0
432,0.8902348279953003,2.0
433,0.9809685945510864,2.0
434,0.6523140668869019,2.0
435,0.6150738000869751,2.0
436,0.8764386177062988,2.0
437,0.9903008937835693,2.0
438,0.9851853847503662,2.0
439,0.8659936189651489,2.0
440,0.18236695230007172,2.0
441,0.75661700963974,2.0
442,0.8368222117424011,2.0
443,0.9859830737113953,2.0
444,0.8157150745391846,2.0
445,0.49344420433044434,2.0
446,0.4565736949443817,2.0
447,0.9097165465354919,2.0
448,0.17488031089305878,2.0
449,0.7676652669906616,2.0
450,0.14139828085899353,2.0
451,0.08068180084228516,2.0
452,0.9886441230773926,2.0
453,0.9579325914382935,2.0
454,0.7539352774620056,2.0
455,0.9883755445480347,2.0
456,0.7456666231155396,2.0
457,0.8925936222076416,2.0
458,0.7912832498550415,2.0
459,0.8957011103630066,2.0
460,0.7365475296974182,2.0
461,0.6208895444869995,2.0
462,0.5552834868431091,2.0
463,0.9710938930511475,2.0
464,0.8516498804092407,2.0
465,0.8218660950660706,2.0
466,0.8238988518714905,2.0
467,0.9247927069664001,2.0
468,0.1622285544872284,2.0
469,0.9559929966926575,2.0
470,0.8731076717376709,2.0
471,0.47466281056404114,2.0
472,0.9569559693336487,2.0
473,0.984838604927063,2.0
474,0.9797635078430176,2.0
475,0.734177827835083,2.0
476,0.85747891664505,2.0
477,0.9496114253997803,2.0
478,0.5552834868431091,2.0
479,0.9716372489929199,2.0
480,0.8555943369865417,2.0
481,0.9846663475036621,2.0
482,0.9283990263938904,2.0
483,0.9348647594451904,2.0
484,0.7365539073944092,2.0
485,0.7197108864784241,2.0
486,0.897770345211029,2.0
487,0.5974399447441101,2.0
488,0.9901992082595825,2.0
489,0.9658254981040955,2.0
490,0.5939697027206421,2.0
491,0.9907224178314209,2.0
492,0.9488691687583923,2.0
493,0.48319828510284424,2.0
494,0.9243672490119934,2.0
495,0.7978143095970154,2.0
496,0.5403501391410828,2.0
497,0.764057457447052,2.0
498,0.5188586711883545,2.0
499,0.9243616461753845,2.0
500,0.9739893674850464,2.0
501,0.8824304342269897,2.0
502,0.8297007083892822,2.0
503,0.20841069519519806,2.0
504,0.982559859752655,2.0
505,0.9430033564567566,2.0
506,0.9743179678916931,2.0
507,0.9702853560447693,2.0
508,0.23300081491470337,2.0
509,0.7942959666252136,2.0
510,0.9617807865142822,2.0
511,0.6215789318084717,2.0
512,0.9514544010162354,2.0
513,0.8291208148002625,2.0
514,0.6014682650566101,2.0
515,0.7992613911628723,2.0
516,0.9835130572319031,2.0
517,0.576068639755249,2.0
518,0.871546745300293,2.0
519,0.056806135922670364,2.0
520,0.9790641665458679,2.0
521,0.9752771854400635,2.0
522,0.849784791469574,2.0
523,0.9797635078430176,2.0
524,0.8518746495246887,2.0
525,0.7568264007568359,2.0
526,0.4048313796520233,2.0
527,0.15955078601837158,2.0
528,0.9727832078933716,2.0
529,0.7987025380134583,2.0
530,0.8764386177062988,2.0
531,0.9332002401351929,2.0
532,0.849784791469574,2.0
533,0.9914237856864929,2.0
534,0.5552834868431091,2.0
535,0.9396727681159973,2.0
536,0.7990850806236267,2.0
537,0.6172823309898376,2.0
538,0.913724958896637,2.0
539,0.9633086323738098,2.0
540,0.7591392993927002,2.0
541,0.8622451424598694,2.0
542,0.5552834868431091,2.0
543,0.6988562941551208,2.0
544,0.7239774465560913,2.0
545,0.9653259515762329,2.0
546,0.925599992275238,2.0
547,0.0691407322883606,2.0
548,0.9664884209632874,2.0
549,0.9658254981040955,2.0
550,0.9885629415512085,2.0
551,0.860816240310669,2.0
552,0.8146872520446777,2.0
553,0.9411540031433105,2.0
554,0.3933870792388916,2.0
555,0.29710155725479126,2.0
556,0.9332254528999329,2.0
557,0.9717496037483215,2.0
558,0.9396727681159973,2.0
559,0.9396727681159973,2.0
560,0.9819353818893433,2.0
561,0.980189323425293,2.0
562,0.9806997179985046,2.0
563,0.9884936213493347,2.0
564,0.874590277671814,2.0
565,0.9348332285881042,2.0
566,0.8908360004425049,2.0
567,0.6352336406707764,2.0
568,0.8764386177062988,2.0
569,0.9733119606971741,2.0
570,0.9921482801437378,2.0
571,0.958296000957489,2.0
572,0.9148322343826294,2.0
573,0.9658254981040955,2.0
574,0.9184293150901794,2.0
575,0.8299011588096619,2.0
576,0.9874323606491089,2.0
577,0.9857085943222046,2.0
578,0.8669870495796204,2.0
579,0.36352458596229553,2.0
580,0.8486558198928833,2.0
581,0.6575550436973572,2.0
582,0.7462964057922363,2.0
583,0.6867434978485107,2.0
584,0.9376587271690369,2.0
585,0.5459322929382324,2.0
586,0.690992534160614,2.0
587,0.8687490820884705,2.0
588,0.9396727681159973,2.0
589,0.925599992275238,2.0
590,0.9911218881607056,2.0
591,0.9396727681159973,2.0
592,0.8759791851043701,2.0
593,0.8885115385055542,2.0
594,0.9042075276374817,2.0
595,0.799761950969696,2.0
596,0.5435669422149658,2.0
597,0.8588991165161133,2.0
598,0.989967942237854,2.0
599,0.5168667435646057,2.0
600,0.9619624614715576,2.0
601,0.015888338908553123,2.0
602,0.2820676565170288,2.0
603,0.5175959467887878,2.0
604,0.16803854703903198,2.0
605,0.9774608612060547,2.0
606,0.795724093914032,2.0
607,0.6778629422187805,2.0
608,0.9766932129859924,2.0
609,0.9682837128639221,2.0
610,0.9232980608940125,2.0
611,0.6170274615287781,2.0
612,0.9839041233062744,2.0
613,0.849784791469574,2.0
614,0.5357974171638489,2.0
615,0.5552834868431091,2.0
616,0.3951408267021179,2.0
617,0.8768411874771118,2.0
618,0.6538811922073364,2.0
619,0.8917774558067322,2.0
620,0.16803854703903198,2.0
621,0.9658254981040955,2.0
622,0.8892932534217834,2.0
623,0.8890419602394104,2.0
624,0.8253547549247742,2.0
625,0.8382601141929626,2.0
626,0.9806326031684875,2.0
627,0.9930061101913452,2.0
628,0.8540721535682678,2.0
629,0.9323773980140686,2.0
630,0.9893398880958557,2.0
631,0.9884524941444397,2.0
632,0.9514026045799255,2.0
633,0.8358139395713806,2.0
634,0.8375314474105835,2.0
635,0.25920528173446655,2.0
636,0.8290688395500183,2.0
637,0.9839410185813904,2.0
638,0.7376787066459656,2.0
639,0.9774608612060547,2.0
640,0.9348977208137512,2.0
641,0.882855236530304,2.0
642,0.7593555450439453,2.0
643,0.6587615609169006,2.0
644,0.9547505378723145,2.0
645,0.908089280128479,2.0
646,0.8424031138420105,2.0
647,0.7082411646842957,2.0
648,0.9230243563652039,2.0
649,0.23615142703056335,2.0
650,0.9346659183502197,2.0
651,0.9358851313591003,2.0
652,0.9000937938690186,2.0
653,0.9611476063728333,2.0
654,0.9489808082580566,2.0
655,0.8375331163406372,2.0
656,0.9195555448532104,2.0
657,0.9484208822250366,2.0
658,0.8184608221054077,2.0
659,0.7203139066696167,2.0
660,0.979910135269165,2.0
661,0.746452808380127,2.0
662,0.16803854703903198,2.0
663,0.6934069991111755,2.0
664,0.9000937938690186,2.0
665,0.5552834868431091,2.0
666,0.9913240671157837,2.0
667,0.9500436186790466,2.0
668,0.8835132718086243,2.0
669,0.8440558910369873,2.0
670,0.9253690242767334,2.0
671,0.9248976707458496,2.0
672,0.9797635078430176,2.0
673,0.9359431862831116,2.0
674,0.9820280075073242,2.0
675,0.7296403646469116,2.0
676,0.9783579111099243,2.0
677,0.9681469798088074,2.0
678,0.7969709634780884,2.0
679,0.8815557956695557,2.0
680,0.9453945755958557,2.0
681,0.8791258931159973,2.0
682,0.9793044328689575,2.0
683,0.8266135454177856,2.0
684,0.7987081408500671,2.0
685,0.9621838927268982,2.0
686,0.9203992486000061,2.0
687,0.5552834868431091,2.0
688,0.8764386177062988,2.0
689,0.9658254981040955,2.0
690,0.6437080502510071,2.0
691,0.045188549906015396,2.0
692,0.8615674376487732,2.0
693,0.9595985412597656,2.0
694,0.9929876923561096,2.0
695,0.8862459063529968,2.0
696,0.9658254981040955,2.0
697,0.43319374322891235,2.0
698,0.7655383348464966,2.0
699,0.9833040237426758,2.0
700,0.9459753632545471,2.0
701,0.941705584526062,2.0
702,0.8817076683044434,2.0
703,0.9364012479782104,2.0
704,0.7848500609397888,2.0
705,0.9699937701225281,2.0
706,0.6360382437705994,2.0
707,0.41519710421562195,2.0
708,0.9298384189605713,2.0
709,0.9332196712493896,2.0
710,0.6696873903274536,2.0
711,0.8632532358169556,2.0
712,0.9658254981040955,2.0
713,0.9023839235305786,2.0
714,0.6657074093818665,2.0
715,0.9630469679832458,2.0
716,0.9766932129859924,2.0
717,0.849784791469574,2.0
718,0.9903008937835693,2.0
719,0.9903008937835693,2.0
720,0.9678459167480469,2.0
721,0.9243672490119934,2.0
722,0.6538811922073364,2.0
723,0.7523086071014404,2.0
724,0.9793160557746887,2.0
725,0.95424884557724,2.0
726,0.6791577339172363,2.0
727,0.590316891670227,2.0
728,0.9899452328681946,2.0
729,0.9656561613082886,2.0
730,0.8291208148002625,2.0
731,0.7968155741691589,2.0
732,0.9861692190170288,2.0
733,0.9755962491035461,2.0
734,0.8210751414299011,2.0
735,0.9413113594055176,2.0
736,0.9800515174865723,2.0
737,0.6357595324516296,2.0
738,0.9658254981040955,2.0
739,0.4008190631866455,2.0
740,0.9305611848831177,2.0
741,0.9427875876426697,2.0
742,0.8015252947807312,2.0
743,0.7524428367614746,2.0
744,0.9825212359428406,2.0
745,0.9780970215797424,2.0
746,0.9648051261901855,2.0
747,0.7808286547660828,2.0
748,0.9547820091247559,2.0
749,0.9537275433540344,2.0
750,0.9072479605674744,2.0
751,0.9793965816497803,2.0
752,0.10780183970928192,2.0
753,0.9797635078430176,2.0
754,0.823863685131073,2.0
755,0.6231450438499451,2.0
756,0.9858830571174622,2.0
757,0.967073380947113,2.0
758,0.68403559923172,2.0
759,0.8496823310852051,2.0
760,0.85747891664505,2.0
761,0.954278290271759,2.0
762,0.8890419602394104,2.0
763,0.5552834868431091,2.0
764,0.8176056742668152,2.0
765,0.726544201374054,2.0
766,0.6523140668869019,2.0
767,0.6905186176300049,2.0
768,0.9227026104927063,2.0
769,0.9360738396644592,2.0
770,0.840429961681366,2.0
771,0.9866509437561035,2.0
772,0.9665233492851257,2.0
773,0.9864870309829712,2.0
774,0.8534278869628906,2.0
775,0.6584894061088562,2.0
776,0.8645342588424683,2.0
777,0.9797635078430176,2.0
778,0.8678982257843018,2.0
779,0.8832392692565918,2.0
780,0.7506875991821289,2.0
781,0.9797089695930481,2.0
782,0.9630995988845825,2.0
783,0.24234937131404877,2.0
784,0.9765754342079163,2.0
785,0.849784791469574,2.0
786,0.9626002907752991,2.0
787,0.872187614440918,2.0
788,0.9789052605628967,2.0
789,0.798775851726532,2.0
790,0.9155963063240051,2.0
791,0.949386477470398,2.0
792,0.9834790229797363,2.0
793,0.9777502417564392,2.0
794,0.8890419602394104,2.0
795,0.8698610067367554,2.0
796,0.8941051363945007,2.0
797,0.44743141531944275,2.0
798,0.5742717385292053,2.0
799,0.7763803601264954,2.0
800,0.7839849591255188,2.0
801,0.9860290884971619,2.0
802,0.9543244242668152,2.0
803,0.8820075392723083,2.0
804,0.9575528502464294,2.0
805,0.925599992275238,2.0
806,0.7987025380134583,2.0
807,0.9396727681159973,2.0
808,0.9480698108673096,2.0
809,0.8932107090950012,2.0
810,0.6918929219245911,2.0
811,0.9348673820495605,2.0
812,0.915203332901001,2.0
813,0.5930754542350769,2.0
814,0.9569265842437744,2.0
815,0.9307785034179688,2.0
816,0.849784791469574,3.0
817,0.9579087495803833,3.0
818,0.9762136936187744,3.0
819,0.8902348279953003,3.0
820,0.478718638420105,3.0
821,0.9533553719520569,3.0
822,0.8203851580619812,3.0
823,0.5591098666191101,3.0
824,0.8306830525398254,3.0
825,0.8226757049560547,3.0
826,0.9085807204246521,3.0
827,0.9919751286506653,3.0
828,0.9245843887329102,3.0
829,0.90268474817276,3.0
830,0.9834558367729187,3.0
831,0.9543306231498718,3.0
832,0.9690814018249512,3.0
833,0.9506251215934753,3.0
